Model:TgC13-neg-tumor and peritumor
Type:LDA Model (200 PCA Components, 1 LDA Components )(background subtraction)
Bining:600 - 1000 binned to 0.1 with Advanced bining mode
Classes:Peritumoral region,Tumor
Data file:E:\HUGH Imaging\TgC13_imaging data\Negative ion mode new laser\M14_T2.raw
Start scan,End scan,X coordinate,Y coordinate,Class name,Probability,Class color,
316,317,0,0,Tumor,99.38,#FF8A2BE2,
320,321,0,0,Tumor,99.3,#FF8A2BE2,
324,325,0,0,Tumor,99.3,#FF8A2BE2,
328,328,0,0,Tumor,99.37,#FF8A2BE2,
332,333,0,0,Tumor,99.1,#FF8A2BE2,
336,337,0,0,Tumor,99.2,#FF8A2BE2,
340,341,0,0,Tumor,99.14,#FF8A2BE2,
345,348,0,0,Tumor,99.22,#FF8A2BE2,
349,352,0,0,Tumor,99.39,#FF8A2BE2,
353,354,0,0,Tumor,99.38,#FF8A2BE2,
357,357,0,0,Tumor,99.39,#FF8A2BE2,
361,361,0,0,Tumor,99.36,#FF8A2BE2,
365,365,0,0,Tumor,99.32,#FF8A2BE2,
369,369,0,0,Tumor,99.22,#FF8A2BE2,
373,374,0,0,Tumor,98.99,#FF8A2BE2,
377,378,0,0,Tumor,99.38,#FF8A2BE2,
381,382,0,0,Tumor,99.38,#FF8A2BE2,
385,387,0,0,Tumor,99.38,#FF8A2BE2,
389,390,0,0,Tumor,99.36,#FF8A2BE2,
393,394,0,0,Tumor,99.35,#FF8A2BE2,
397,398,0,0,Tumor,99.37,#FF8A2BE2,
401,402,0,0,Tumor,99.32,#FF8A2BE2,
405,406,0,0,Tumor,99.38,#FF8A2BE2,
409,411,0,0,Tumor,99.38,#FF8A2BE2,
413,414,0,0,Tumor,99.38,#FF8A2BE2,
417,418,0,0,Tumor,99.39,#FF8A2BE2,
421,422,0,0,Tumor,99.35,#FF8A2BE2,
425,426,0,0,Tumor,99.36,#FF8A2BE2,
429,430,0,0,Tumor,99.38,#FF8A2BE2,
433,434,0,0,Tumor,99.38,#FF8A2BE2,
438,438,0,0,Tumor,99.38,#FF8A2BE2,
442,443,0,0,Tumor,99.32,#FF8A2BE2,
446,449,0,0,Tumor,99.35,#FF8A2BE2,
450,453,0,0,Tumor,99.33,#FF8A2BE2,
454,454,0,0,Tumor,99.3,#FF8A2BE2,
458,458,0,0,Tumor,99.38,#FF8A2BE2,
466,466,0,0,Tumor,99.32,#FF8A2BE2,
470,471,0,0,Tumor,99.38,#FF8A2BE2,
474,475,0,0,Tumor,99.34,#FF8A2BE2,
478,479,0,0,Tumor,99.31,#FF8A2BE2,
482,483,0,0,Tumor,99.34,#FF8A2BE2,
486,487,0,0,Tumor,99.26,#FF8A2BE2,
490,491,0,0,Tumor,99.39,#FF8A2BE2,
495,495,0,0,Tumor,99.39,#FF8A2BE2,
499,499,0,0,Peritumoral region,98.99,#FFB0C4DE,
503,503,0,0,Tumor,99.39,#FF8A2BE2,
507,509,0,0,Tumor,99.39,#FF8A2BE2,
511,512,0,0,Tumor,99.38,#FF8A2BE2,
515,516,0,0,Tumor,99.08,#FF8A2BE2,
520,520,0,0,Tumor,99.34,#FF8A2BE2,
524,524,0,0,Tumor,98.26,#FF8A2BE2,
532,532,0,0,Peritumoral region,99.38,#FFB0C4DE,
536,536,0,0,Peritumoral region,99.36,#FFB0C4DE,
540,540,0,0,Tumor,82.16,#FF8A2BE2,
544,545,0,0,Peritumoral region,99.38,#FFB0C4DE,
548,548,0,0,Peritumoral region,99.29,#FFB0C4DE,
552,552,0,0,Tumor,99.22,#FF8A2BE2,
564,565,0,0,Tumor,99.35,#FF8A2BE2,
569,569,0,0,Tumor,99.38,#FF8A2BE2,
573,573,0,0,Tumor,99.31,#FF8A2BE2,
577,578,0,0,Tumor,99.39,#FF8A2BE2,
581,581,0,0,Tumor,99.22,#FF8A2BE2,
585,586,0,0,Tumor,94.34,#FF8A2BE2,
589,590,0,0,Tumor,99.37,#FF8A2BE2,
593,594,0,0,Tumor,99.29,#FF8A2BE2,
597,598,0,0,Tumor,99.32,#FF8A2BE2,
602,602,0,0,Tumor,99.31,#FF8A2BE2,
606,606,0,0,Tumor,99.36,#FF8A2BE2,
610,610,0,0,Tumor,99.26,#FF8A2BE2,
614,614,0,0,Tumor,99.37,#FF8A2BE2,
618,619,0,0,Tumor,99.38,#FF8A2BE2,
622,623,0,0,Tumor,99.29,#FF8A2BE2,
626,627,0,0,Tumor,99.36,#FF8A2BE2,
630,630,0,0,Tumor,98.95,#FF8A2BE2,
634,634,0,0,Tumor,99.39,#FF8A2BE2,
638,638,0,0,Tumor,99.06,#FF8A2BE2,
642,643,0,0,Tumor,98.35,#FF8A2BE2,
646,647,0,0,Tumor,99.38,#FF8A2BE2,
650,651,0,0,Tumor,99.26,#FF8A2BE2,
654,655,0,0,Tumor,99.33,#FF8A2BE2,
658,659,0,0,Tumor,99.32,#FF8A2BE2,
662,663,0,0,Tumor,99.37,#FF8A2BE2,
666,667,0,0,Tumor,99.38,#FF8A2BE2,
670,671,0,0,Tumor,99.37,#FF8A2BE2,
674,675,0,0,Tumor,99.35,#FF8A2BE2,
678,679,0,0,Tumor,99.38,#FF8A2BE2,
682,683,0,0,Tumor,99.39,#FF8A2BE2,
686,686,0,0,Tumor,99.15,#FF8A2BE2,
690,691,0,0,Tumor,99.35,#FF8A2BE2,
694,694,0,0,Tumor,99.38,#FF8A2BE2,
698,699,0,0,Tumor,99.38,#FF8A2BE2,
702,703,0,0,Tumor,99.38,#FF8A2BE2,
706,706,0,0,Tumor,99.36,#FF8A2BE2,
710,713,0,0,Tumor,99.34,#FF8A2BE2,
714,714,0,0,Tumor,99.38,#FF8A2BE2,
718,718,0,0,Tumor,99.36,#FF8A2BE2,
722,723,0,0,Tumor,98.37,#FF8A2BE2,
726,727,0,0,Tumor,99.29,#FF8A2BE2,
730,731,0,0,Tumor,99.21,#FF8A2BE2,
734,735,0,0,Tumor,98.95,#FF8A2BE2,
738,738,0,0,Tumor,99.15,#FF8A2BE2,
742,743,0,0,Tumor,99.35,#FF8A2BE2,
746,746,0,0,Peritumoral region,96.28,#FFB0C4DE,
750,750,0,0,Tumor,99.22,#FF8A2BE2,
754,755,0,0,Tumor,99.32,#FF8A2BE2,
762,763,0,0,Tumor,99.23,#FF8A2BE2,
766,767,0,0,Peritumoral region,88.91,#FFB0C4DE,
770,771,0,0,Peritumoral region,97.29,#FFB0C4DE,
774,774,0,0,Peritumoral region,93.45,#FFB0C4DE,
778,779,0,0,Tumor,99.28,#FF8A2BE2,
782,782,0,0,Tumor,99.25,#FF8A2BE2,
786,786,0,0,Tumor,99.22,#FF8A2BE2,
790,790,0,0,Tumor,99.31,#FF8A2BE2,
798,798,0,0,Peritumoral region,99.32,#FFB0C4DE,
802,802,0,0,Peritumoral region,99.38,#FFB0C4DE,
806,806,0,0,Peritumoral region,99.31,#FFB0C4DE,
810,810,0,0,Peritumoral region,99.26,#FFB0C4DE,
814,814,0,0,Peritumoral region,99.19,#FFB0C4DE,
829,830,0,0,Tumor,96.16,#FF8A2BE2,
833,834,0,0,Tumor,99.29,#FF8A2BE2,
837,838,0,0,Tumor,94.5,#FF8A2BE2,
842,842,0,0,Peritumoral region,98.35,#FFB0C4DE,
846,846,0,0,Tumor,98.48,#FF8A2BE2,
850,850,0,0,Tumor,93.29,#FF8A2BE2,
854,854,0,0,Tumor,99.37,#FF8A2BE2,
858,859,0,0,Peritumoral region,95.47,#FFB0C4DE,
862,862,0,0,Tumor,99.3,#FF8A2BE2,
866,867,0,0,Tumor,98.25,#FF8A2BE2,
870,871,0,0,Tumor,99.39,#FF8A2BE2,
874,876,0,0,Tumor,99.36,#FF8A2BE2,
879,879,0,0,Tumor,99.39,#FF8A2BE2,
883,883,0,0,Tumor,99.13,#FF8A2BE2,
887,887,0,0,Tumor,99.29,#FF8A2BE2,
891,894,0,0,Tumor,99.27,#FF8A2BE2,
895,898,0,0,Tumor,99.39,#FF8A2BE2,
899,902,0,0,Tumor,99.37,#FF8A2BE2,
903,906,0,0,Tumor,99.36,#FF8A2BE2,
907,910,0,0,Tumor,99.29,#FF8A2BE2,
911,911,0,0,Tumor,99.23,#FF8A2BE2,
915,918,0,0,Tumor,99.39,#FF8A2BE2,
919,919,0,0,Tumor,99.38,#FF8A2BE2,
923,923,0,0,Tumor,99.11,#FF8A2BE2,
927,927,0,0,Tumor,99.38,#FF8A2BE2,
931,932,0,0,Tumor,99.35,#FF8A2BE2,
935,936,0,0,Tumor,99.39,#FF8A2BE2,
939,940,0,0,Tumor,99.37,#FF8A2BE2,
943,944,0,0,Tumor,99.38,#FF8A2BE2,
947,948,0,0,Tumor,99.38,#FF8A2BE2,
951,952,0,0,Tumor,99.37,#FF8A2BE2,
955,956,0,0,Tumor,99.37,#FF8A2BE2,
959,960,0,0,Tumor,99.39,#FF8A2BE2,
963,964,0,0,Tumor,99.39,#FF8A2BE2,
967,968,0,0,Tumor,99.39,#FF8A2BE2,
971,972,0,0,Tumor,99.37,#FF8A2BE2,
975,976,0,0,Tumor,99.39,#FF8A2BE2,
979,980,0,0,Tumor,99.39,#FF8A2BE2,
983,983,0,0,Tumor,99.39,#FF8A2BE2,
987,987,0,0,Tumor,99.37,#FF8A2BE2,
991,991,0,0,Tumor,99.22,#FF8A2BE2,
996,999,0,0,Tumor,99.36,#FF8A2BE2,
1000,1003,0,0,Tumor,98.81,#FF8A2BE2,
1004,1007,0,0,Tumor,99,#FF8A2BE2,
1015,1016,0,0,Tumor,99.35,#FF8A2BE2,
1019,1020,0,0,Peritumoral region,99.36,#FFB0C4DE,
1024,1027,0,0,Tumor,91.31,#FF8A2BE2,
1028,1028,0,0,Tumor,99.37,#FF8A2BE2,
1032,1032,0,0,Peritumoral region,98.58,#FFB0C4DE,
1036,1036,0,0,Peritumoral region,97.98,#FFB0C4DE,
1040,1040,0,0,Tumor,97.73,#FF8A2BE2,
1044,1044,0,0,Tumor,93.5,#FF8A2BE2,
1048,1048,0,0,Tumor,99.01,#FF8A2BE2,
1052,1052,0,0,Tumor,99.37,#FF8A2BE2,
1060,1060,0,0,Tumor,98.9,#FF8A2BE2,
1064,1064,0,0,Peritumoral region,98.92,#FFB0C4DE,
1068,1068,0,0,Peritumoral region,99.03,#FFB0C4DE,
1072,1072,0,0,Peritumoral region,98.77,#FFB0C4DE,
1076,1076,0,0,Peritumoral region,98.96,#FFB0C4DE,
1080,1080,0,0,Peritumoral region,99.38,#FFB0C4DE,
1084,1084,0,0,Peritumoral region,98.02,#FFB0C4DE,
1088,1088,0,0,Peritumoral region,97.31,#FFB0C4DE,
1092,1092,0,0,Tumor,94.49,#FF8A2BE2,
1096,1096,0,0,Tumor,99.33,#FF8A2BE2,
1100,1100,0,0,Peritumoral region,99.31,#FFB0C4DE,
1104,1104,0,0,Tumor,99.14,#FF8A2BE2,
1108,1111,0,0,Tumor,99.16,#FF8A2BE2,
1112,1115,0,0,Tumor,99.37,#FF8A2BE2,
1116,1116,0,0,Tumor,99.33,#FF8A2BE2,
1120,1121,0,0,Tumor,99.37,#FF8A2BE2,
1124,1125,0,0,Tumor,99.33,#FF8A2BE2,
1128,1129,0,0,Tumor,99.39,#FF8A2BE2,
1132,1133,0,0,Tumor,99.33,#FF8A2BE2,
1136,1136,0,0,Tumor,99.36,#FF8A2BE2,
1140,1141,0,0,Tumor,99.31,#FF8A2BE2,
1144,1146,0,0,Tumor,99.31,#FF8A2BE2,
1148,1148,0,0,Tumor,99.37,#FF8A2BE2,
1152,1153,0,0,Tumor,97.17,#FF8A2BE2,
1156,1157,0,0,Tumor,96.52,#FF8A2BE2,
1160,1161,0,0,Tumor,99.38,#FF8A2BE2,
1164,1165,0,0,Tumor,99.34,#FF8A2BE2,
1168,1169,0,0,Tumor,99.39,#FF8A2BE2,
1172,1173,0,0,Tumor,99.38,#FF8A2BE2,
1176,1177,0,0,Tumor,99.32,#FF8A2BE2,
1180,1181,0,0,Tumor,99.35,#FF8A2BE2,
1184,1186,0,0,Tumor,99.03,#FF8A2BE2,
1188,1190,0,0,Tumor,99.39,#FF8A2BE2,
1193,1196,0,0,Tumor,99.38,#FF8A2BE2,
1197,1200,0,0,Tumor,99.32,#FF8A2BE2,
1201,1202,0,0,Tumor,99.34,#FF8A2BE2,
1205,1206,0,0,Tumor,99.38,#FF8A2BE2,
1209,1212,0,0,Tumor,99.38,#FF8A2BE2,
1213,1216,0,0,Tumor,99.39,#FF8A2BE2,
1217,1217,0,0,Tumor,99.36,#FF8A2BE2,
1221,1221,0,0,Tumor,99.38,#FF8A2BE2,
1225,1225,0,0,Tumor,99.37,#FF8A2BE2,
1229,1230,0,0,Tumor,99.35,#FF8A2BE2,
1233,1234,0,0,Tumor,99.38,#FF8A2BE2,
1237,1238,0,0,Tumor,99.39,#FF8A2BE2,
1241,1242,0,0,Tumor,99.38,#FF8A2BE2,
1246,1249,0,0,Tumor,98.97,#FF8A2BE2,
1250,1253,0,0,Tumor,99.39,#FF8A2BE2,
1254,1257,0,0,Peritumoral region,99.23,#FFB0C4DE,
1258,1261,0,0,Tumor,93.92,#FF8A2BE2,
1262,1265,0,0,Peritumoral region,99.38,#FFB0C4DE,
1269,1269,0,0,Peritumoral region,97.82,#FFB0C4DE,
1273,1274,0,0,Tumor,99.33,#FF8A2BE2,
1277,1278,0,0,Tumor,99.37,#FF8A2BE2,
1281,1281,0,0,Tumor,99.08,#FF8A2BE2,
1285,1285,0,0,Peritumoral region,94.65,#FFB0C4DE,
1289,1289,0,0,Tumor,99.17,#FF8A2BE2,
1293,1293,0,0,Tumor,99.03,#FF8A2BE2,
1297,1297,0,0,Tumor,99.38,#FF8A2BE2,
1301,1301,0,0,Tumor,98.11,#FF8A2BE2,
1305,1305,0,0,Tumor,98.74,#FF8A2BE2,
1309,1309,0,0,Tumor,90.37,#FF8A2BE2,
1313,1313,0,0,Tumor,84.14,#FF8A2BE2,
1317,1317,0,0,Tumor,98.56,#FF8A2BE2,
1321,1321,0,0,Tumor,99.33,#FF8A2BE2,
1329,1329,0,0,Peritumoral region,99.19,#FFB0C4DE,
1334,1337,0,0,Peritumoral region,99.14,#FFB0C4DE,
1338,1338,0,0,Peritumoral region,99.29,#FFB0C4DE,
1346,1346,0,0,Peritumoral region,99.38,#FFB0C4DE,
1357,1358,0,0,Tumor,99.04,#FF8A2BE2,
1362,1362,0,0,Tumor,99.24,#FF8A2BE2,
1366,1366,0,0,Peritumoral region,86.64,#FFB0C4DE,
1370,1370,0,0,Tumor,87.68,#FF8A2BE2,
1374,1374,0,0,Tumor,99.15,#FF8A2BE2,
1378,1379,0,0,Tumor,99.34,#FF8A2BE2,
1390,1391,0,0,Tumor,99.35,#FF8A2BE2,
1394,1395,0,0,Tumor,93.45,#FF8A2BE2,
1402,1403,0,0,Tumor,99.34,#FF8A2BE2,
1415,1415,0,0,Peritumoral region,97.47,#FFB0C4DE,
1427,1427,0,0,Peritumoral region,97.71,#FFB0C4DE,
1431,1432,0,0,Tumor,98.96,#FF8A2BE2,
1435,1436,0,0,Tumor,99.39,#FF8A2BE2,
1439,1440,0,0,Tumor,99.38,#FF8A2BE2,
1444,1444,0,0,Tumor,99.34,#FF8A2BE2,
1448,1449,0,0,Tumor,99.38,#FF8A2BE2,
1452,1452,0,0,Tumor,99.37,#FF8A2BE2,
1456,1456,0,0,Tumor,99.35,#FF8A2BE2,
1460,1461,0,0,Tumor,99.38,#FF8A2BE2,
1464,1464,0,0,Tumor,99.3,#FF8A2BE2,
1468,1468,0,0,Tumor,99.38,#FF8A2BE2,
1472,1473,0,0,Tumor,99.38,#FF8A2BE2,
1476,1477,0,0,Tumor,99.39,#FF8A2BE2,
1480,1481,0,0,Tumor,99.39,#FF8A2BE2,
1484,1484,0,0,Tumor,99.36,#FF8A2BE2,
1488,1489,0,0,Tumor,99.38,#FF8A2BE2,
1492,1493,0,0,Tumor,99.39,#FF8A2BE2,
1496,1497,0,0,Tumor,99.36,#FF8A2BE2,
1500,1501,0,0,Tumor,99.37,#FF8A2BE2,
1504,1505,0,0,Tumor,99.39,#FF8A2BE2,
1513,1513,0,0,Tumor,97.61,#FF8A2BE2,
1529,1529,0,0,Tumor,88.74,#FF8A2BE2,
1537,1538,0,0,Tumor,99.22,#FF8A2BE2,
1541,1541,0,0,Tumor,99.37,#FF8A2BE2,
1549,1550,0,0,Tumor,96.97,#FF8A2BE2,
1553,1554,0,0,Peritumoral region,97.03,#FFB0C4DE,
1561,1562,0,0,Tumor,99.22,#FF8A2BE2,
1566,1566,0,0,Tumor,98.1,#FF8A2BE2,
1570,1570,0,0,Tumor,99.24,#FF8A2BE2,
1574,1574,0,0,Tumor,96.81,#FF8A2BE2,
1578,1579,0,0,Tumor,99.26,#FF8A2BE2,
1586,1587,0,0,Tumor,98.94,#FF8A2BE2,
1590,1591,0,0,Tumor,99.21,#FF8A2BE2,
1595,1595,0,0,Tumor,99.18,#FF8A2BE2,
1599,1599,0,0,Tumor,92.01,#FF8A2BE2,
1607,1607,0,0,Peritumoral region,99.15,#FFB0C4DE,
1611,1611,0,0,Peritumoral region,99.32,#FFB0C4DE,
1615,1615,0,0,Tumor,99.38,#FF8A2BE2,
1623,1625,0,0,Peritumoral region,94.97,#FFB0C4DE,
1628,1631,0,0,Tumor,92.01,#FF8A2BE2,
1632,1635,0,0,Tumor,98.29,#FF8A2BE2,
1636,1636,0,0,Tumor,98.65,#FF8A2BE2,
1640,1640,0,0,Tumor,97.6,#FF8A2BE2,
1644,1644,0,0,Tumor,89.49,#FF8A2BE2,
1648,1648,0,0,Tumor,99.14,#FF8A2BE2,
1656,1657,0,0,Tumor,99.29,#FF8A2BE2,
1664,1665,0,0,Peritumoral region,86.26,#FFB0C4DE,
1672,1673,0,0,Peritumoral region,71.1,#FFB0C4DE,
1677,1677,0,0,Tumor,99.11,#FF8A2BE2,
1685,1686,0,0,Peritumoral region,98.41,#FFB0C4DE,
1693,1694,0,0,Tumor,99,#FF8A2BE2,
1706,1706,0,0,Tumor,99.34,#FF8A2BE2,
1711,1711,0,0,Tumor,99.34,#FF8A2BE2,
1715,1716,0,0,Tumor,99.36,#FF8A2BE2,
1719,1720,0,0,Tumor,99.38,#FF8A2BE2,
1723,1724,0,0,Tumor,99.38,#FF8A2BE2,
1727,1728,0,0,Tumor,99.39,#FF8A2BE2,
1731,1732,0,0,Tumor,99.36,#FF8A2BE2,
1735,1736,0,0,Tumor,99.34,#FF8A2BE2,
1739,1740,0,0,Tumor,99.33,#FF8A2BE2,
1743,1744,0,0,Tumor,99.39,#FF8A2BE2,
1747,1748,0,0,Tumor,99.37,#FF8A2BE2,
1751,1752,0,0,Tumor,99.35,#FF8A2BE2,
1755,1756,0,0,Tumor,99.34,#FF8A2BE2,
1759,1760,0,0,Tumor,99.33,#FF8A2BE2,
1763,1764,0,0,Tumor,99.38,#FF8A2BE2,
1767,1768,0,0,Tumor,99.38,#FF8A2BE2,
1771,1772,0,0,Tumor,99.29,#FF8A2BE2,
1775,1776,0,0,Tumor,99.37,#FF8A2BE2,
1781,1781,0,0,Tumor,99.24,#FF8A2BE2,
1785,1785,0,0,Tumor,99.29,#FF8A2BE2,
1789,1790,0,0,Tumor,99.14,#FF8A2BE2,
1793,1793,0,0,Tumor,89.85,#FF8A2BE2,
1801,1801,0,0,Peritumoral region,99.32,#FFB0C4DE,
1809,1810,0,0,Peritumoral region,63.55,#FFB0C4DE,
1817,1818,0,0,Peritumoral region,92.71,#FFB0C4DE,
1826,1826,0,0,Peritumoral region,98.66,#FFB0C4DE,
1830,1830,0,0,Peritumoral region,58.43,#FFB0C4DE,
1834,1835,0,0,Tumor,99.39,#FF8A2BE2,
1842,1843,0,0,Peritumoral region,96.26,#FFB0C4DE,
1846,1847,0,0,Peritumoral region,97.99,#FFB0C4DE,
1854,1855,0,0,Peritumoral region,99.38,#FFB0C4DE,
1858,1859,0,0,Peritumoral region,96.25,#FFB0C4DE,
1863,1863,0,0,Tumor,98.96,#FF8A2BE2,
1867,1868,0,0,Tumor,88.76,#FF8A2BE2,
1875,1876,0,0,Tumor,99.29,#FF8A2BE2,
1880,1880,0,0,Tumor,99.3,#FF8A2BE2,
1887,1888,0,0,Tumor,99.3,#FF8A2BE2,
1895,1896,0,0,Tumor,99.32,#FF8A2BE2,
1900,1900,0,0,Peritumoral region,98.59,#FFB0C4DE,
1908,1908,0,0,Peritumoral region,99.39,#FFB0C4DE,
1916,1917,0,0,Peritumoral region,99.39,#FFB0C4DE,
1920,1921,0,0,Tumor,92.53,#FF8A2BE2,
1928,1929,0,0,Peritumoral region,98.94,#FFB0C4DE,
1933,1933,0,0,Tumor,98.94,#FF8A2BE2,
1937,1937,0,0,Tumor,95.17,#FF8A2BE2,
1941,1941,0,0,Peritumoral region,99.32,#FFB0C4DE,
1949,1950,0,0,Peritumoral region,99.24,#FFB0C4DE,
1957,1958,0,0,Tumor,62.59,#FF8A2BE2,
1965,1966,0,0,Peritumoral region,96.3,#FFB0C4DE,
1974,1974,0,0,Tumor,98.66,#FF8A2BE2,
1978,1978,0,0,Tumor,99.31,#FF8A2BE2,
1982,1983,0,0,Tumor,99.38,#FF8A2BE2,
1986,1987,0,0,Tumor,99.34,#FF8A2BE2,
1990,1991,0,0,Tumor,99.39,#FF8A2BE2,
1994,1995,0,0,Tumor,99.38,#FF8A2BE2,
1998,1999,0,0,Tumor,99.37,#FF8A2BE2,
2002,2003,0,0,Tumor,99.38,#FF8A2BE2,
2006,2007,0,0,Tumor,99.39,#FF8A2BE2,
2010,2011,0,0,Tumor,99.2,#FF8A2BE2,
2014,2015,0,0,Tumor,99.38,#FF8A2BE2,
2018,2019,0,0,Tumor,98.34,#FF8A2BE2,
2022,2022,0,0,Tumor,99.37,#FF8A2BE2,
2026,2026,0,0,Tumor,99.22,#FF8A2BE2,
2030,2030,0,0,Tumor,99.34,#FF8A2BE2,
2034,2034,0,0,Tumor,98.68,#FF8A2BE2,
2038,2038,0,0,Tumor,99.35,#FF8A2BE2,
2042,2043,0,0,Tumor,98.83,#FF8A2BE2,
2046,2046,0,0,Tumor,99.36,#FF8A2BE2,
2055,2055,0,0,Tumor,98.42,#FF8A2BE2,
2059,2059,0,0,Tumor,97.83,#FF8A2BE2,
2063,2066,0,0,Peritumoral region,98.58,#FFB0C4DE,
2070,2071,0,0,Peritumoral region,97.67,#FFB0C4DE,
2074,2075,0,0,Tumor,58.09,#FF8A2BE2,
2082,2083,0,0,Peritumoral region,98.96,#FFB0C4DE,
2087,2087,0,0,Peritumoral region,98.17,#FFB0C4DE,
2095,2095,0,0,Peritumoral region,99.38,#FFB0C4DE,
2103,2104,0,0,Peritumoral region,99.02,#FFB0C4DE,
2111,2112,0,0,Peritumoral region,99.27,#FFB0C4DE,
2115,2116,0,0,Peritumoral region,97.96,#FFB0C4DE,
2120,2123,0,0,Peritumoral region,99.33,#FFB0C4DE,
2124,2127,0,0,Peritumoral region,99.39,#FFB0C4DE,
2128,2128,0,0,Peritumoral region,99.38,#FFB0C4DE,
2132,2132,0,0,Tumor,99.32,#FF8A2BE2,
2136,2136,0,0,Peritumoral region,88.72,#FFB0C4DE,
2140,2141,0,0,Tumor,99.38,#FF8A2BE2,
2144,2144,0,0,Peritumoral region,99.17,#FFB0C4DE,
2148,2149,0,0,Tumor,99.18,#FF8A2BE2,
2152,2153,0,0,Tumor,99.1,#FF8A2BE2,
2156,2157,0,0,Tumor,99.28,#FF8A2BE2,
2161,2164,0,0,Tumor,99.38,#FF8A2BE2,
2165,2165,0,0,Tumor,99.38,#FF8A2BE2,
2169,2169,0,0,Tumor,91.04,#FF8A2BE2,
2173,2173,0,0,Tumor,99.2,#FF8A2BE2,
2177,2177,0,0,Peritumoral region,99.24,#FFB0C4DE,
2185,2186,0,0,Peritumoral region,99.23,#FFB0C4DE,
2193,2194,0,0,Tumor,95.93,#FF8A2BE2,
